type,complexity,question,answer
director_comparison,aggregation,Who directed more movies in the 2000s: Andrea Papini or Léonide Moguy?,Andrea Papini directed more movies in the 2000s with 1 films compared to Léonide Moguy's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Martina Plura or Abhijit Chowdhury?,Abhijit Chowdhury directed more movies in the 2010s with 2 films compared to Martina Plura's 1 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Lung Chiang or Lawrence Côté-Collins?,Lung Chiang directed more movies in the 1980s with 4 films compared to Lawrence Côté-Collins's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Dave Jackson or Jörg A. Eggers?,Dave Jackson directed more movies in the 2010s with 1 films compared to Jörg A. Eggers's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Ettore Scola or Aldo De Benedetti?,Ettore Scola directed more movies in the 1980s with 9 films compared to Aldo De Benedetti's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Bong-eun Kim or Kai-Cheung Chung?,Kai-Cheung Chung directed more movies in the 2010s with 2 films compared to Bong-eun Kim's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Manny Rodriguez or Alan Birkinshaw?,Manny Rodriguez directed more movies in the 2000s with 1 films compared to Alan Birkinshaw's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Fred Holmes or Priscilla Pizzato?,Fred Holmes directed more movies in the 2010s with 5 films compared to Priscilla Pizzato's 1 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Adam Simon or Jérémie Degruson?,Adam Simon directed more movies in the 2000s with 1 films compared to Jérémie Degruson's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Louie Schwartzberg or Jacobo Morales?,Jacobo Morales directed more movies in the 1980s with 2 films compared to Louie Schwartzberg's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Adeyemi Lardner or Hannes Holm?,Hannes Holm directed more movies in the 2010s with 5 films compared to Adeyemi Lardner's 2 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Alfonso Gazitúa Gaete or Yevgeniya Tirdatova?,Both Alfonso Gazitúa Gaete and Yevgeniya Tirdatova directed the same number of films in the 2010s (2 each).
director_comparison,aggregation,Who directed more movies in the 1980s: Jay Holben or Walter Hugo Khouri?,Walter Hugo Khouri directed more movies in the 1980s with 6 films compared to Jay Holben's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Rupert Sanders or Durai?,Durai directed more movies in the 1980s with 22 films compared to Rupert Sanders's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Willy Roe or Martti Helde?,Martti Helde directed more movies in the 2010s with 2 films compared to Willy Roe's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Rain Rannu or Fenton Bailey?,Fenton Bailey directed more movies in the 2000s with 6 films compared to Rain Rannu's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: William Riead or Aleksander Hertz?,William Riead directed more movies in the 1980s with 1 films compared to Aleksander Hertz's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Larry Buchanan or Jayprakkash Shaw?,Jayprakkash Shaw directed more movies in the 2000s with 7 films compared to Larry Buchanan's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Ilana Tsur or Yoshifusa Ide?,Yoshifusa Ide directed more movies in the 2000s with 1 films compared to Ilana Tsur's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Petr Schulhoff or Angelina Ashman?,Angelina Ashman directed more movies in the 2010s with 2 films compared to Petr Schulhoff's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Tom Lazarus or Steve Patry?,Tom Lazarus directed more movies in the 1990s with 2 films compared to Steve Patry's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Mari Rantasila or David Hunter?,David Hunter directed more movies in the 2010s with 4 films compared to Mari Rantasila's 3 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Khalid Akhtar or Jon Haukeland?,Jon Haukeland directed more movies in the 2000s with 1 films compared to Khalid Akhtar's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Juan de Orduña or Vyacheslav Krishtofovich?,Vyacheslav Krishtofovich directed more movies in the 1990s with 3 films compared to Juan de Orduña's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Andrey Proshkin or Abbas Dastmalchi?,Andrey Proshkin directed more movies in the 2010s with 3 films compared to Abbas Dastmalchi's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Fumio Kamei or Renchao Wang?,Renchao Wang directed more movies in the 2010s with 2 films compared to Fumio Kamei's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Vladimir Loginov or Agragami?,Vladimir Loginov directed more movies in the 2010s with 2 films compared to Agragami's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Daniel Knudsen or Antonio Marcos Ferreira?,Antonio Marcos Ferreira directed more movies in the 1990s with 2 films compared to Daniel Knudsen's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Neil Rowe or Shirô Nakagawa?,Neil Rowe directed more movies in the 2010s with 1 films compared to Shirô Nakagawa's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Barbara Hammer or Jane Kavcic?,Barbara Hammer directed more movies in the 2000s with 5 films compared to Jane Kavcic's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Shiva Nirvana or Howard S. Buksbaum?,Howard S. Buksbaum directed more movies in the 1990s with 6 films compared to Shiva Nirvana's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Eduardo Tartaglia or Minda Martin?,Both Eduardo Tartaglia and Minda Martin directed the same number of films in the 2010s (2 each).
director_comparison,aggregation,Who directed more movies in the 2000s: Hamed Niki or Christian Braad Thomsen?,Christian Braad Thomsen directed more movies in the 2000s with 3 films compared to Hamed Niki's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Seon-kyeong Kim or Eric Thornett?,Eric Thornett directed more movies in the 2000s with 2 films compared to Seon-kyeong Kim's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Jose Climaco or Silvio Fischbein?,Silvio Fischbein directed more movies in the 1990s with 1 films compared to Jose Climaco's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Michail Agrafiotis or Lisa Langseth?,Lisa Langseth directed more movies in the 2010s with 3 films compared to Michail Agrafiotis's 1 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Iván Carrera or Pinchas Perry?,Pinchas Perry directed more movies in the 2000s with 1 films compared to Iván Carrera's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Juanma Bajo Ulloa or Wade Williams?,Juanma Bajo Ulloa directed more movies in the 2000s with 2 films compared to Wade Williams's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Arseniy Gonchukov or Shin Sang-ok?,Shin Sang-ok directed more movies in the 2000s with 1 films compared to Arseniy Gonchukov's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Ödön Uher ifj. or Julián Pastor?,Julián Pastor directed more movies in the 1990s with 5 films compared to Ödön Uher ifj.'s 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Cesc Gay or Roberto D'Antona?,Cesc Gay directed more movies in the 2000s with 4 films compared to Roberto D'Antona's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Sajan or Linda Bringel?,Sajan directed more movies in the 2000s with 3 films compared to Linda Bringel's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Mamihasina Raminosoa or Andrew J. Smith?,Both Mamihasina Raminosoa and Andrew J. Smith directed the same number of films in the 2000s (1 each).
director_comparison,aggregation,Who directed more movies in the 2010s: Fabiomassimo Lozzi or Toomas Lepp?,Fabiomassimo Lozzi directed more movies in the 2010s with 1 films compared to Toomas Lepp's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Johnny Clyde or Gabriel Julien-Laferrière?,Gabriel Julien-Laferrière directed more movies in the 2000s with 1 films compared to Johnny Clyde's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Siew Hua Yeo or Hernán Findling?,Hernán Findling directed more movies in the 2000s with 3 films compared to Siew Hua Yeo's 1 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Henderson Maddox or Kirill Nenashev?,Henderson Maddox directed more movies in the 2000s with 1 films compared to Kirill Nenashev's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Irina Gobozashvili or R. Sukumaran?,R. Sukumaran directed more movies in the 1980s with 1 films compared to Irina Gobozashvili's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Ayse Polat or Jano Rosebiani?,Jano Rosebiani directed more movies in the 1990s with 1 films compared to Ayse Polat's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Samantha Paige Wierick or Maurice Rabinowicz?,Maurice Rabinowicz directed more movies in the 1980s with 1 films compared to Samantha Paige Wierick's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Dev Pandey or Marcel Carrière?,Dev Pandey directed more movies in the 2000s with 1 films compared to Marcel Carrière's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Francis Reusser or Angel Negrete?,Francis Reusser directed more movies in the 2010s with 3 films compared to Angel Negrete's 1 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Mattson Tomlin or Hsu Hsia?,Hsu Hsia directed more movies in the 1980s with 7 films compared to Mattson Tomlin's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Frank Rajah Arase or Peter Paul Brauer?,Frank Rajah Arase directed more movies in the 2000s with 3 films compared to Peter Paul Brauer's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Alexander Wajnberg or Dhana Sekaran?,Alexander Wajnberg directed more movies in the 1990s with 1 films compared to Dhana Sekaran's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Hao Zhang or Marcus Kanter?,Hao Zhang directed more movies in the 2010s with 5 films compared to Marcus Kanter's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Antonino Lakshen Sucameli or Andrew Goldberg?,Antonino Lakshen Sucameli directed more movies in the 1990s with 1 films compared to Andrew Goldberg's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Mumin Baris or Shedrak Akogbeto?,Mumin Baris directed more movies in the 2010s with 2 films compared to Shedrak Akogbeto's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Hira Singh or Darmasena Pathiraja?,Darmasena Pathiraja directed more movies in the 2010s with 2 films compared to Hira Singh's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Hans Schott-Schöbinger or Martin Srebotnjak?,Martin Srebotnjak directed more movies in the 2010s with 1 films compared to Hans Schott-Schöbinger's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Truong Dung or Jon-Paul Gates?,Truong Dung directed more movies in the 1990s with 1 films compared to Jon-Paul Gates's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Y. Eshwara Reddy or Geraldo Vietri?,Y. Eshwara Reddy directed more movies in the 2000s with 2 films compared to Geraldo Vietri's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Wim Telders or Diego Rísquez?,Diego Rísquez directed more movies in the 1990s with 1 films compared to Wim Telders's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Naosuke Kurosawa or Ludwig Berger?,Naosuke Kurosawa directed more movies in the 1980s with 10 films compared to Ludwig Berger's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Fernández Constanza or Dmitri Frolov?,Dmitri Frolov directed more movies in the 1990s with 1 films compared to Fernández Constanza's 0 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Enzo Di Giacomo or Newt Arnold?,Newt Arnold directed more movies in the 1980s with 1 films compared to Enzo Di Giacomo's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Salem Brahimi or Oliver Guy-Watkins?,Both Salem Brahimi and Oliver Guy-Watkins directed the same number of films in the 2010s (3 each).
director_comparison,aggregation,Who directed more movies in the 2000s: Olivier Jahan or Jed Brian?,Olivier Jahan directed more movies in the 2000s with 3 films compared to Jed Brian's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Mototsugu Watanabe or Joe Ma?,Mototsugu Watanabe directed more movies in the 2010s with 35 films compared to Joe Ma's 5 films.
director_comparison,aggregation,Who directed more movies in the 1980s: Arne Mattsson or Maria Breaux?,Arne Mattsson directed more movies in the 1980s with 4 films compared to Maria Breaux's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Dinos Dimopoulos or Joanne Cheng?,Joanne Cheng directed more movies in the 2010s with 2 films compared to Dinos Dimopoulos's 0 films.
director_comparison,aggregation,Who directed more movies in the 1990s: Tsutomu Kashima or Roberto Ratti?,Tsutomu Kashima directed more movies in the 1990s with 2 films compared to Roberto Ratti's 0 films.
director_comparison,aggregation,Who directed more movies in the 2000s: Jake Moss or Fred Wolf?,Fred Wolf directed more movies in the 2000s with 2 films compared to Jake Moss's 0 films.
director_comparison,aggregation,Who directed more movies in the 2010s: Aleksey Fedorchenko or Enrico Lando?,Aleksey Fedorchenko directed more movies in the 2010s with 7 films compared to Enrico Lando's 6 films.
